Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
11516,0,1.267586,2.746398,1.943285,-88.019859,231.642624,139.171356,0.400064,1.870646,2.338358,121.478615,201.218063,161.505905
11517,0,1.275391,2.750168,1.938519,-87.749153,231.774078,139.371002,0.394795,1.865177,2.340726,121.299530,201.096558,161.113113
11518,0,1.284347,2.753834,1.933957,-87.451775,231.916748,139.555939,0.388845,1.859453,2.342752,121.112648,200.979874,160.735550
11519,0,1.293509,2.758209,1.928308,-87.137154,232.070389,139.753860,0.382902,1.853729,2.345147,120.910370,200.850601,160.331024
11520,0,1.302085,2.762633,1.922621,-86.825386,232.216751,139.931442,0.376745,1.847990,2.347129,120.694939,200.724396,159.942245
11521,0,1.311226,2.767573,1.916155,-86.505638,232.370346,140.112579,0.370403,1.842086,2.348557,120.494644,200.603836,159.545151
11522,0,1.319351,2.772610,1.909427,-86.197372,232.531204,140.288193,0.363821,1.836113,2.350493,120.281708,200.478546,159.108841
11523,0,1.328777,2.777074,1.903033,-85.892715,232.688507,140.456009,0.356728,1.829857,2.352263,120.064583,200.353378,158.657135
11524,0,1.338466,2.781051,1.896819,-85.591278,232.858200,140.628006,0.350116,1.823942,2.353954,119.852310,200.237503,158.200806
11525,0,1.347165,2.785074,1.891511,-85.298538,233.018204,140.771759,0.343456,1.817712,2.355692,119.658386,200.116791,157.733139
11526,0,1.356358,2.788558,1.886532,-85.016434,233.166046,140.915909,0.336926,1.811116,2.357911,119.478172,200.004669,157.278412
11527,0,1.364580,2.792307,1.880865,-84.732796,233.304535,141.062363,0.330226,1.804512,2.360364,119.285423,199.886520,156.812286
11528,0,1.373287,2.795889,1.875873,-84.441879,233.442215,141.205307,0.323682,1.798206,2.362074,119.086876,199.766876,156.364685
11529,0,1.381283,2.799462,1.871379,-84.134979,233.574448,141.343231,0.316973,1.791757,2.364310,118.892609,199.651978,155.907547
11530,0,1.390208,2.803142,1.866253,-83.819145,233.715179,141.484238,0.310050,1.785238,2.366219,118.710045,199.525543,155.457153
11531,0,1.399142,2.806989,1.860397,-83.498329,233.862015,141.632523,0.304429,1.779101,2.368283,118.531982,199.413055,155.030945
11532,0,1.408549,2.810819,1.854449,-83.181732,234.013977,141.762665,0.298389,1.772728,2.370387,118.355095,199.299896,154.572952
11533,0,1.418116,2.814362,1.849277,-82.866264,234.151520,141.879654,0.291884,1.766476,2.372097,118.162544,199.188217,154.129181
11534,0,1.428812,2.817482,1.844208,-82.547836,234.285904,141.995590,0.284923,1.760431,2.373682,117.954712,199.067825,153.661469
11535,0,1.437688,2.821350,1.838994,-82.220673,234.420746,142.105728,0.278307,1.754308,2.374767,117.751579,198.952850,153.187561
11536,0,1.447352,2.824805,1.834151,-81.911583,234.542587,142.204071,0.271652,1.747885,2.376293,117.565193,198.848679,152.710510
11537,0,1.456002,2.827913,1.829282,-81.619713,234.648712,142.277542,0.264851,1.741449,2.377800,117.364433,198.740433,152.239990
11538,0,1.464116,2.830374,1.824992,-81.336464,234.760208,142.341782,0.258007,1.734913,2.379257,117.181763,198.622025,151.736206
11539,0,1.472589,2.833007,1.820636,-81.052544,234.876938,142.403198,0.251364,1.728475,2.380818,117.001633,198.514435,151.238998
11540,0,1.481813,2.836026,1.816456,-80.760971,234.985153,142.462433,0.244460,1.721660,2.382449,116.844055,198.410492,150.760361
11541,0,1.491601,2.838734,1.811896,-80.464203,235.095810,142.515579,0.237906,1.715107,2.384249,116.706268,198.313110,150.294632
11542,0,1.501272,2.841299,1.807494,-80.176720,235.200500,142.555115,0.231980,1.708725,2.386236,116.559082,198.216446,149.829346
11543,0,1.509164,2.843929,1.803674,-79.902672,235.289261,142.579071,0.225710,1.702049,2.388422,116.417213,198.118881,149.353699
11544,0,1.517870,2.846796,1.799452,-79.613113,235.378922,142.603043,0.219343,1.695645,2.390144,116.262962,198.019073,148.903870
11545,0,1.527148,2.848978,1.795869,-79.334167,235.455185,142.611649,0.212603,1.688874,2.391271,116.096939,197.918121,148.472336
11546,0,1.535963,2.851141,1.792504,-79.059364,235.525513,142.615265,0.206764,1.682702,2.393852,115.948570,197.854706,147.987717
11547,0,1.544859,2.853358,1.789069,-78.783134,235.599686,142.613602,0.200126,1.676271,2.395283,115.809464,197.765671,147.522552
11548,0,1.553696,2.855336,1.784935,-78.525909,235.675674,142.610703,0.192502,1.669824,2.395005,115.629784,197.697968,147.095001
11549,0,1.561591,2.856998,1.782113,-78.270195,235.750031,142.601089,0.187165,1.664542,2.396081,115.493637,197.607758,146.643753
11550,0,1.568987,2.858815,1.779145,-78.043022,235.830643,142.596756,0.183641,1.660718,2.397527,115.354561,197.497955,146.238037
11551,0,1.576222,2.860878,1.775669,-77.824570,235.903412,142.596237,0.180962,1.657037,2.399843,115.233940,197.396362,145.869919
11552,0,1.582725,2.862757,1.772305,-77.617172,235.961060,142.599167,0.179512,1.653612,2.402894,115.135269,197.274017,145.551468
11553,0,1.589349,2.864150,1.769223,-77.423851,236.014877,142.594131,0.178548,1.650007,2.406072,115.057350,197.122528,145.269073
11554,0,1.594498,2.865829,1.766181,-77.247894,236.085388,142.604706,0.177224,1.646061,2.409139,114.994553,196.955872,145.004745
11555,0,1.600242,2.867329,1.763121,-77.084602,236.154709,142.613556,0.175539,1.642219,2.411774,114.926727,196.791656,144.756149
11556,0,1.604584,2.868962,1.760152,-76.929031,236.230759,142.650421,0.173389,1.638454,2.413750,114.831291,196.638550,144.500534
11557,0,1.608450,2.870641,1.756448,-76.781021,236.302429,142.699081,0.171320,1.635122,2.415595,114.709839,196.507126,144.255173
11558,0,1.613164,2.872347,1.753083,-76.635490,236.382217,142.748093,0.169086,1.632200,2.416988,114.575737,196.393967,144.009109
11559,0,1.615924,2.874489,1.749422,-76.496925,236.471268,142.818466,0.166834,1.629427,2.418027,114.437584,196.297745,143.780884
11560,0,1.619599,2.876046,1.745991,-76.355148,236.566635,142.895233,0.164220,1.626735,2.418601,114.307236,196.216660,143.567535
11561,0,1.622827,2.877665,1.742216,-76.214371,236.656189,142.982529,0.161841,1.624239,2.418739,114.189667,196.132782,143.373489
11562,0,1.625537,2.879509,1.738872,-76.077110,236.737015,143.060837,0.159863,1.622200,2.418952,114.084343,196.054810,143.190750
11563,0,1.627541,2.880866,1.736057,-75.964958,236.803986,143.147690,0.158070,1.620473,2.418865,113.997429,195.990250,143.023010
11564,0,1.629184,2.881745,1.734258,-75.884888,236.853622,143.219528,0.156615,1.619019,2.419302,113.940353,195.940231,142.880386
11565,0,1.629372,2.882401,1.733233,-75.833656,236.885864,143.282562,0.155728,1.617799,2.419898,113.894028,195.909805,142.762558
11566,0,1.629621,2.882511,1.732624,-75.801735,236.905197,143.331940,0.155308,1.616864,2.420606,113.861778,195.897659,142.675964
11567,0,1.630450,2.882682,1.732045,-75.778084,236.923004,143.364456,0.154861,1.616182,2.420966,113.854767,195.883530,142.615402
11568,0,1.631538,2.882866,1.731528,-75.752014,236.950012,143.381989,0.154716,1.615650,2.421189,113.848404,195.868881,142.568558
11569,0,1.633466,2.883072,1.730250,-75.713631,236.989075,143.388931,0.154529,1.615230,2.421348,113.845039,195.859741,142.538818
11570,0,1.636383,2.883577,1.728664,-75.650742,237.032516,143.390625,0.154379,1.614949,2.421311,113.833717,195.858276,142.532730
11571,0,1.639527,2.884429,1.726046,-75.571457,237.086273,143.395340,0.154138,1.614654,2.421296,113.817421,195.855347,142.531265
11572,0,1.643363,2.885606,1.723200,-75.469337,237.132904,143.389359,0.153908,1.614585,2.421341,113.810501,195.861572,142.533188
11573,0,1.645953,2.886860,1.721175,-75.374504,237.166412,143.384430,0.154062,1.614728,2.421267,113.797279,195.865341,142.532211
11574,0,1.648607,2.887795,1.719057,-75.303680,237.180374,143.384644,0.153929,1.614815,2.420904,113.787804,195.868698,142.543610
11575,0,1.648894,2.888501,1.718494,-75.261711,237.183884,143.380051,0.153897,1.614941,2.420521,113.779045,195.878708,142.549194
11576,0,1.648461,2.888729,1.718540,-75.255630,237.164062,143.368973,0.153622,1.615081,2.419832,113.769234,195.885071,142.545258
11577,0,1.646479,2.888236,1.720157,-75.288742,237.141159,143.355988,0.153306,1.615143,2.419459,113.752602,195.887573,142.530273
11578,0,1.644657,2.887226,1.721997,-75.360771,237.110352,143.339508,0.152403,1.615132,2.418288,113.727287,195.896820,142.507843
11579,0,1.642798,2.885595,1.724688,-75.448273,237.077698,143.320938,0.151868,1.615085,2.417918,113.696716,195.900879,142.473343
11580,0,1.640926,2.884362,1.726861,-75.530548,237.043701,143.300186,0.151135,1.614903,2.417175,113.675423,195.911194,142.442078
11581,0,1.639360,2.883375,1.728515,-75.601898,237.020844,143.279327,0.151010,1.614933,2.417016,113.658913,195.917648,142.415817
11582,0,1.638067,2.883193,1.729233,-75.645966,237.004456,143.258850,0.151151,1.614986,2.416941,113.659424,195.916046,142.390106
11583,0,1.637913,2.883060,1.729281,-75.653786,237.000092,143.241516,0.151143,1.614834,2.417051,113.657990,195.914398,142.384262
11584,0,1.639412,2.883467,1.728500,-75.620064,237.006012,143.228806,0.151538,1.614681,2.417823,113.662178,195.903107,142.388214
11585,0,1.640489,2.884432,1.726756,-75.565811,237.021881,143.222260,0.151565,1.614440,2.418138,113.661568,195.894913,142.402252
11586,0,1.641813,2.885755,1.724906,-75.500305,237.048538,143.226013,0.151644,1.614068,2.418658,113.664268,195.886414,142.417389
11587,0,1.644267,2.886881,1.722596,-75.429337,237.079178,143.241470,0.151772,1.613939,2.419111,113.662079,195.888779,142.429214
11588,0,1.645380,2.887691,1.720882,-75.377907,237.104767,143.259323,0.151797,1.613858,2.419212,113.663437,195.893951,142.443237
11589,0,1.646807,2.888021,1.720189,-75.338120,237.125504,143.277435,0.151930,1.613990,2.419092,113.670883,195.903625,142.441345
11590,0,1.646705,2.887820,1.720272,-75.331123,237.139801,143.299164,0.152286,1.614259,2.418961,113.671448,195.919846,142.440521
11591,0,1.646486,2.887268,1.721089,-75.344612,237.140717,143.319107,0.152219,1.614570,2.418441,113.674446,195.932709,142.423508
11592,0,1.644985,2.886379,1.722570,-75.388290,237.124725,143.335281,0.152149,1.614821,2.417986,113.666306,195.943604,142.421906
11593,0,1.643409,2.885304,1.724887,-75.433990,237.098724,143.343384,0.152034,1.614951,2.417733,113.656090,195.957230,142.420822
11594,0,1.641528,2.884444,1.726729,-75.484993,237.061722,143.341141,0.151851,1.615026,2.417164,113.648521,195.965546,142.426544
11595,0,1.639592,2.884076,1.728084,-75.534729,237.033569,143.336105,0.151856,1.615148,2.417189,113.641174,195.971405,142.433762
11596,0,1.638772,2.883673,1.728586,-75.571625,237.008942,143.324814,0.151817,1.615214,2.417068,113.636490,195.976517,142.449539
11597,0,1.638407,2.883791,1.728498,-75.591759,237.002914,143.314301,0.151856,1.615273,2.416939,113.637871,195.974030,142.467896
11598,0,1.638692,2.884358,1.727470,-75.587914,237.010269,143.292435,0.151905,1.615315,2.416952,113.636017,195.975525,142.477890
11599,0,1.639995,2.884849,1.726395,-75.561737,237.033981,143.273422,0.151921,1.615346,2.416705,113.639374,195.973526,142.487549
11600,0,1.641799,2.885653,1.724426,-75.526062,237.056519,143.253616,0.151973,1.615405,2.416793,113.635925,195.975616,142.490555
11601,0,1.643458,2.886400,1.722857,-75.479462,237.084763,143.242920,0.151910,1.615427,2.416701,113.638435,195.977249,142.488754
11602,0,1.644774,2.887041,1.721483,-75.438080,237.106567,143.243286,0.151800,1.615501,2.416548,113.633568,195.979813,142.488007
11603,0,1.646014,2.887387,1.720970,-75.402618,237.116608,143.243393,0.151732,1.615376,2.416668,113.631203,195.985458,142.481812
11604,0,1.646630,2.887525,1.720567,-75.385139,237.118546,143.254150,0.151797,1.615430,2.416741,113.631630,195.983170,142.471054
11605,0,1.646385,2.887232,1.721336,-75.382202,237.110657,143.268402,0.151663,1.615372,2.416557,113.627762,195.980194,142.469528
11606,0,1.645483,2.886518,1.722747,-75.398514,237.094635,143.284363,0.151644,1.615281,2.416616,113.631958,195.979095,142.462067
11607,0,1.644279,2.885846,1.724182,-75.428596,237.076523,143.299179,0.151791,1.615196,2.416747,113.628769,195.975769,142.459198
11608,0,1.642493,2.885195,1.725651,-75.465332,237.056015,143.308563,0.151617,1.615056,2.416699,113.628654,195.968124,142.462540
11609,0,1.642010,2.884371,1.726885,-75.500702,237.042236,143.312744,0.151619,1.614959,2.416951,113.624405,195.965668,142.459259
11610,0,1.640718,2.884044,1.727666,-75.529938,237.034103,143.315765,0.151647,1.614944,2.416991,113.616463,195.960449,142.454865
11611,0,1.640274,2.883923,1.727838,-75.547073,237.035889,143.307373,0.151430,1.614866,2.416952,113.613686,195.963394,142.455994
11612,0,1.640702,2.884203,1.727315,-75.543404,237.041153,143.289734,0.151487,1.614803,2.416876,113.612465,195.956589,142.444977
11613,0,1.641608,2.884781,1.725980,-75.529327,237.054688,143.281433,0.151347,1.614709,2.416819,113.609550,195.957779,142.441574
11614,0,1.642209,2.885509,1.724612,-75.502441,237.069717,143.260544,0.151372,1.614708,2.416800,113.607925,195.954773,142.428894
11615,0,1.643371,2.886185,1.723389,-75.471146,237.083984,143.252365,0.151422,1.614779,2.416741,113.608932,195.955505,142.429932
11616,0,1.644067,2.886907,1.722155,-75.441460,237.096069,143.244629,0.151446,1.614716,2.416821,113.609695,195.956070,142.423737
11617,0,1.644938,2.887241,1.721331,-75.413902,237.103485,143.228439,0.151418,1.614687,2.416783,113.606956,195.955673,142.418564
11618,0,1.645146,2.887348,1.721451,-75.406166,237.104874,143.230377,0.151310,1.614694,2.416613,113.609665,195.952820,142.414185
11619,0,1.645454,2.887002,1.721823,-75.408577,237.105438,143.231064,0.151384,1.614678,2.416889,113.609886,195.954361,142.409897
11620,0,1.644978,2.886505,1.722612,-75.421112,237.095840,143.239151,0.151473,1.614636,2.416910,113.615997,195.947296,142.404129
11621,0,1.644186,2.885794,1.724121,-75.445427,237.085861,143.246033,0.151276,1.614563,2.416705,113.612724,195.950409,142.404114
11622,0,1.643132,2.885259,1.725160,-75.463394,237.068130,143.251617,0.151319,1.614618,2.416604,113.614273,195.949905,142.409271
11623,0,1.642456,2.884736,1.726007,-75.493225,237.055542,143.258240,0.151427,1.614725,2.416643,113.609215,195.946213,142.412262
11624,0,1.642083,2.884421,1.726733,-75.502884,237.046097,143.258530,0.151296,1.614720,2.416427,113.607651,195.946899,142.410172
11625,0,1.641803,2.884262,1.726988,-75.509201,237.033005,143.255157,0.151340,1.614839,2.416293,113.605820,195.946671,142.414795
11626,0,1.641655,2.884655,1.726465,-75.510773,237.041367,143.256241,0.151319,1.614843,2.416195,113.606247,195.945862,142.421280
11627,0,1.642047,2.885221,1.725459,-75.496223,237.048645,143.246719,0.151320,1.614922,2.416104,113.604988,195.951172,142.427277
11628,0,1.642899,2.885655,1.724484,-75.478241,237.065750,143.250000,0.151372,1.614958,2.415977,113.608627,195.945114,142.431778
11629,0,1.643600,2.886114,1.723626,-75.455467,237.077393,143.239929,0.151349,1.615052,2.415946,113.611885,195.945694,142.432678
11630,0,1.644023,2.886758,1.722224,-75.436035,237.095612,143.245468,0.151452,1.615142,2.415986,113.610924,195.943512,142.437592
11631,0,1.644798,2.886927,1.722023,-75.423393,237.101334,143.238251,0.151518,1.615124,2.416011,113.617401,195.952805,142.449524
11632,0,1.644834,2.887045,1.721799,-75.418457,237.103790,143.236221,0.151622,1.615284,2.415832,113.619370,195.945114,142.446732
11633,0,1.644487,2.886930,1.721929,-75.422745,237.097931,143.241684,0.151625,1.615331,2.415701,113.620674,195.948334,142.451904
11634,0,1.643909,2.886533,1.722688,-75.432182,237.088867,143.249908,0.151466,1.615338,2.415570,113.622253,195.954254,142.460449
11635,0,1.643448,2.885888,1.724079,-75.450607,237.073944,143.251434,0.151552,1.615437,2.415779,113.622704,195.948730,142.458374
11636,0,1.642966,2.885474,1.724816,-75.470566,237.059311,143.260971,0.151644,1.615392,2.415785,113.626976,195.953094,142.467834
11637,0,1.642640,2.885070,1.725415,-75.487701,237.050812,143.266693,0.151712,1.615535,2.415832,113.628426,195.949036,142.474442
11638,0,1.642233,2.884870,1.725908,-75.499817,237.045609,143.269608,0.151805,1.615496,2.415853,113.629128,195.950089,142.480148
11639,0,1.642025,2.884860,1.725966,-75.505386,237.047760,143.273926,0.151911,1.615524,2.415990,113.632065,195.944916,142.477982
11640,0,1.642300,2.884905,1.725664,-75.500435,237.046448,143.266068,0.151902,1.615480,2.416018,113.638657,195.943512,142.483643
11641,0,1.642745,2.885242,1.725227,-75.489616,237.055145,143.265320,0.151787,1.615486,2.416026,113.637352,195.944046,142.489731
11642,0,1.643700,2.885654,1.724344,-75.471970,237.071457,143.266006,0.151915,1.615515,2.416083,113.635735,195.946213,142.497131
11643,0,1.643993,2.886153,1.723457,-75.450722,237.082977,143.262726,0.151861,1.615497,2.416037,113.639618,195.948761,142.501740
11644,0,1.644177,2.886528,1.722636,-75.440002,237.093658,143.267548,0.151879,1.615577,2.415850,113.640274,195.944458,142.505432
11645,0,1.644428,2.886735,1.722209,-75.430939,237.097839,143.264252,0.151981,1.615644,2.416171,113.641586,195.949829,142.504776
11646,0,1.644514,2.886925,1.722137,-75.427155,237.100739,143.262619,0.151912,1.615633,2.416086,113.647705,195.947968,142.499985
11647,0,1.644515,2.886598,1.722530,-75.437439,237.100586,143.267639,0.151939,1.615669,2.416037,113.648712,195.948639,142.506073
11648,0,1.643924,2.886412,1.722971,-75.447723,237.095840,143.265259,0.152150,1.615738,2.416212,113.650070,195.947723,142.504120
11649,0,1.643083,2.885954,1.723947,-75.466553,237.088501,143.266510,0.152052,1.615742,2.416072,113.655220,195.951141,142.510544
11650,0,1.643007,2.885483,1.724679,-75.481575,237.077148,143.267151,0.152075,1.615805,2.416161,113.659554,195.951828,142.512558
11651,0,1.642641,2.885159,1.725295,-75.494843,237.065887,143.261368,0.152115,1.615866,2.416179,113.662598,195.951172,142.512268
11652,0,1.642436,2.885049,1.725662,-75.498154,237.063766,143.262436,0.152202,1.615946,2.416181,113.667000,195.956696,142.523849
11653,0,1.642566,2.885039,1.725456,-75.494835,237.065048,143.260818,0.152248,1.616012,2.416117,113.674934,195.959717,142.523987
11654,0,1.642903,2.885286,1.725098,-75.490982,237.064301,143.256393,0.152276,1.616020,2.416160,113.674957,195.964279,142.524399
11655,0,1.643121,2.885555,1.724730,-75.473442,237.070374,143.251389,0.152301,1.616226,2.415863,113.679642,195.966125,142.529388
11656,0,1.643448,2.885890,1.724084,-75.462677,237.080566,143.243958,0.152465,1.616333,2.416046,113.683357,195.974472,142.528046
11657,0,1.644402,2.886129,1.723538,-75.449249,237.089340,143.242340,0.152503,1.616435,2.416109,113.690193,195.978607,142.533737
11658,0,1.644374,2.886500,1.722825,-75.439171,237.095627,143.237732,0.152509,1.616470,2.416055,113.692314,195.982864,142.539978
11659,0,1.644733,2.886515,1.722491,-75.435715,237.101242,143.235840,0.152622,1.616623,2.416043,113.699997,195.981659,142.542908
11660,0,1.644320,2.886586,1.722641,-75.435524,237.101730,143.236526,0.152737,1.616628,2.416154,113.705894,195.984909,142.549194
11661,0,1.644115,2.886426,1.722862,-75.440369,237.094696,143.237457,0.152578,1.616607,2.415985,113.705803,195.982361,142.549957
11662,0,1.643860,2.886208,1.723427,-75.452126,237.088196,143.243240,0.152668,1.616540,2.416326,113.713326,195.977829,142.545532
11663,0,1.643269,2.885858,1.723945,-75.464523,237.079834,143.250015,0.152823,1.616645,2.416379,113.715263,195.975006,142.548065
11664,0,1.642569,2.885705,1.724475,-75.475647,237.069641,143.251266,0.152754,1.616653,2.416302,113.718773,195.974426,142.551682
11665,0,1.642324,2.885386,1.725014,-75.482346,237.064255,143.254150,0.152786,1.616633,2.416397,113.720787,195.971649,142.550323
11666,0,1.642851,2.885133,1.725332,-75.481094,237.059616,143.248703,0.152842,1.616625,2.416491,113.721977,195.974670,142.553940
11667,0,1.642895,2.885359,1.724958,-75.477425,237.059906,143.254501,0.152694,1.616671,2.416313,113.721306,195.976089,142.561981
11668,0,1.643017,2.885462,1.724715,-75.472054,237.062561,143.253616,0.152723,1.616737,2.416183,113.724106,195.977844,142.562241
11669,0,1.643450,2.885670,1.724538,-75.461014,237.067856,143.249252,0.152839,1.616838,2.416257,113.724426,195.978500,142.572342
11670,0,1.644125,2.885874,1.724028,-75.449738,237.069763,143.241074,0.152822,1.616935,2.416147,113.729836,195.975998,142.577637
11671,0,1.644050,2.886177,1.723397,-75.440567,237.077866,143.246399,0.152961,1.617076,2.416161,113.734650,195.981064,142.584335
11672,0,1.644500,2.886330,1.723016,-75.434570,237.080627,143.241821,0.153013,1.617157,2.416035,113.743698,195.982056,142.590179
11673,0,1.643635,2.886594,1.722718,-75.433891,237.086670,143.244766,0.153177,1.617301,2.416189,113.746964,195.983047,142.595779
11674,0,1.644143,2.886608,1.722760,-75.433838,237.087250,143.249100,0.153176,1.617368,2.416065,113.752655,195.985474,142.605942
11675,0,1.644037,2.886317,1.723119,-75.443527,237.083527,143.249619,0.153171,1.617511,2.416011,113.756042,195.995071,142.620499
11676,0,1.643182,2.886138,1.723755,-75.457191,237.077408,143.250504,0.153355,1.617638,2.415946,113.761818,195.994019,142.618637
11677,0,1.642883,2.885857,1.724221,-75.469559,237.071671,143.255356,0.153320,1.617743,2.415911,113.762794,195.995209,142.633606
11678,0,1.642906,2.885529,1.724499,-75.477982,237.062515,143.253479,0.153529,1.617887,2.415821,113.766258,196.001251,142.637695
11679,0,1.642868,2.885432,1.724724,-75.483940,237.061844,143.255127,0.153498,1.617954,2.415808,113.768646,196.004639,142.648849
11680,0,1.643230,2.885352,1.724956,-75.482201,237.061142,143.252594,0.153597,1.618074,2.415863,113.771919,196.008469,142.658844
11681,0,1.643300,2.885512,1.724781,-75.475891,237.062546,143.257965,0.153565,1.618177,2.415636,113.776276,196.015701,142.672775
11682,0,1.643047,2.885680,1.724694,-75.468033,237.068344,143.258850,0.153594,1.618284,2.415558,113.780914,196.020615,142.678772
11683,0,1.643914,2.885777,1.724014,-75.458076,237.079346,143.256943,0.153823,1.618495,2.415508,113.785965,196.027496,142.686340
11684,0,1.644228,2.885981,1.723611,-75.448456,237.083145,143.258087,0.153894,1.618631,2.415515,113.791687,196.035141,142.700684
11685,0,1.644391,2.886093,1.723226,-75.444633,237.085709,143.253174,0.153865,1.618838,2.415329,113.799416,196.042877,142.699417
11686,0,1.644217,2.886296,1.723221,-75.442261,237.092773,143.252136,0.153849,1.618989,2.415010,113.804985,196.054016,142.718140
11687,0,1.644031,2.886420,1.723017,-75.443367,237.096252,143.251541,0.154110,1.619212,2.415073,113.812149,196.063416,142.721344
11688,0,1.643942,2.886323,1.723262,-75.447479,237.096985,143.250656,0.153935,1.619385,2.414607,113.818512,196.067429,142.729416
11689,0,1.643556,2.886186,1.723365,-75.450638,237.095917,143.250137,0.154158,1.619558,2.414745,113.823578,196.077621,142.737411
11690,0,1.643477,2.885984,1.723668,-75.463852,237.091019,143.254608,0.154220,1.619880,2.414525,113.826836,196.090637,142.757919
11691,0,1.642791,2.885952,1.724116,-75.470085,237.086349,143.254929,0.154391,1.620167,2.414319,113.830429,196.095200,142.770462
11692,0,1.643321,2.885627,1.724638,-75.475410,237.078629,143.254669,0.154502,1.620389,2.414046,113.832397,196.102554,142.787720
11693,0,1.642842,2.885584,1.724645,-75.475922,237.078888,143.254059,0.154686,1.620695,2.413821,113.844658,196.112289,142.811111
11694,0,1.643277,2.885522,1.724652,-75.473732,237.078079,143.252640,0.155081,1.621002,2.413687,113.856110,196.122009,142.835571
11695,0,1.643325,2.885596,1.724428,-75.467690,237.080627,143.252853,0.155205,1.621379,2.413302,113.864754,196.131363,142.863068
11696,0,1.643792,2.885772,1.724155,-75.460312,237.085495,143.251556,0.155580,1.621781,2.413423,113.876183,196.144135,142.897858
11697,0,1.644076,2.885862,1.723861,-75.453056,237.085861,143.244141,0.155939,1.622198,2.413303,113.886154,196.154938,142.933258
11698,0,1.644173,2.886045,1.723534,-75.447243,237.088867,143.244110,0.156112,1.622600,2.412901,113.901184,196.175842,142.974731
11699,0,1.644173,2.886211,1.723260,-75.443977,237.089722,143.241043,0.156354,1.623042,2.412549,113.917625,196.187622,143.008789
11700,0,1.644265,2.886303,1.723179,-75.444450,237.089340,143.238754,0.156635,1.623487,2.412346,113.930016,196.201859,143.040512
11701,0,1.644238,2.886195,1.723129,-75.446365,237.088486,143.246765,0.156959,1.623924,2.412073,113.946976,196.216095,143.072113
11702,0,1.643722,2.886222,1.723532,-75.449364,237.083176,143.247757,0.157211,1.624328,2.411663,113.964363,196.228882,143.097992
11703,0,1.643118,2.886179,1.723619,-75.458755,237.082001,143.254791,0.157411,1.624726,2.411551,113.977837,196.242645,143.132980
11704,0,1.642963,2.886043,1.723900,-75.466507,237.077759,143.256897,0.157588,1.625203,2.411141,113.990891,196.260788,143.161591
11705,0,1.643380,2.885800,1.724197,-75.470337,237.070038,143.257431,0.157734,1.625516,2.411029,114.006599,196.273300,143.185501
11706,0,1.642964,2.885690,1.724344,-75.471642,237.065674,143.260910,0.158157,1.625956,2.410866,114.018433,196.281113,143.209549
11707,0,1.643406,2.885680,1.724376,-75.466721,237.065567,143.257874,0.158119,1.626216,2.410209,114.032875,196.290512,143.240814
11708,0,1.643019,2.885821,1.724215,-75.463692,237.067856,143.257736,0.158306,1.626543,2.409984,114.043472,196.296158,143.258911
11709,0,1.643828,2.885716,1.724402,-75.459091,237.068588,143.256088,0.158504,1.626945,2.409724,114.056786,196.308273,143.283463
11710,0,1.643779,2.885966,1.724000,-75.449013,237.073624,143.248032,0.158793,1.627289,2.409606,114.067192,196.323074,143.316223
11711,0,1.644304,2.885989,1.723678,-75.442810,237.072937,143.242081,0.159137,1.627759,2.409315,114.083672,196.333862,143.345871
11712,0,1.644081,2.886100,1.723614,-75.438843,237.076508,143.241272,0.159424,1.628234,2.408851,114.098228,196.349808,143.368973
11713,0,1.644456,2.886139,1.723356,-75.438736,237.078918,143.240921,0.159811,1.628745,2.408689,114.109566,196.372269,143.411057
11714,0,1.643885,2.886289,1.723389,-75.439972,237.082169,143.237762,0.160242,1.629338,2.408355,114.129509,196.386719,143.431763
11715,0,1.643946,2.886055,1.723537,-75.445015,237.082214,143.238403,0.160606,1.629932,2.407889,114.147842,196.411163,143.470367
11716,0,1.643622,2.886102,1.723635,-75.450012,237.080444,143.234421,0.160897,1.630500,2.407388,114.165230,196.435883,143.509598
11717,0,1.643481,2.885987,1.723962,-75.457184,237.077606,143.235031,0.161441,1.631235,2.407030,114.181480,196.461273,143.543655
11718,0,1.643144,2.885980,1.723843,-75.466202,237.077789,143.238998,0.161751,1.631893,2.406472,114.204941,196.490295,143.585648
11719,0,1.642860,2.885944,1.724207,-75.464371,237.072220,143.235458,0.162451,1.632795,2.406063,114.232468,196.524368,143.632950
11720,0,1.643084,2.885893,1.724256,-75.466927,237.075241,143.241302,0.163027,1.633658,2.405617,114.257568,196.557968,143.682068
11721,0,1.643478,2.885788,1.724317,-75.464745,237.078842,143.243118,0.163399,1.634410,2.405048,114.283020,196.589249,143.731415
11722,0,1.643689,2.885789,1.724187,-75.458977,237.077728,143.242233,0.164139,1.635311,2.404757,114.312759,196.629349,143.784485
11723,0,1.643639,2.885948,1.724096,-75.454002,237.080872,143.243851,0.164535,1.636183,2.404216,114.341133,196.655182,143.837250
11724,0,1.643826,2.885860,1.723814,-75.449028,237.083664,143.243958,0.164872,1.636889,2.403701,114.373253,196.684921,143.883652
11725,0,1.643999,2.886036,1.723617,-75.449188,237.086075,143.248871,0.165426,1.637579,2.403474,114.407677,196.712387,143.934250
11726,0,1.643888,2.886101,1.723726,-75.447876,237.087402,143.248230,0.165820,1.638149,2.403123,114.438126,196.738739,143.986862
