Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
9057,0,0.354635,2.525054,1.635955,-121.892281,239.393219,146.254471,0.288058,2.090523,1.758313,97.330063,229.623260,140.861176
9058,0,0.354564,2.524945,1.636044,-121.892288,239.395203,146.255936,0.292403,2.090710,1.762967,97.547531,229.447891,140.706940
9059,0,0.354628,2.525045,1.635645,-121.892624,239.391846,146.259079,0.296945,2.090915,1.767589,97.762871,229.274048,140.554367
9060,0,0.354610,2.525048,1.635813,-121.896072,239.391998,146.259140,0.301217,2.091067,1.772808,97.986336,229.111511,140.410416
9061,0,0.354697,2.524879,1.636235,-121.895309,239.392685,146.256729,0.305494,2.091414,1.777321,98.218544,228.942184,140.269501
9062,0,0.354258,2.524870,1.635896,-121.896500,239.390717,146.259171,0.310265,2.091843,1.782568,98.454803,228.775879,140.113266
9063,0,0.354448,2.524841,1.635882,-121.895950,239.394592,146.257477,0.314646,2.092088,1.787297,98.692513,228.619461,139.992569
9064,0,0.354612,2.524821,1.636186,-121.897514,239.393967,146.255249,0.319379,2.092679,1.792264,98.922714,228.464813,139.862595
9065,0,0.354888,2.524980,1.636056,-121.897194,239.392380,146.259491,0.323965,2.093049,1.797042,99.153992,228.312241,139.750641
9066,0,0.354594,2.524938,1.635811,-121.898788,239.394424,146.255219,0.328869,2.093565,1.802131,99.388145,228.168182,139.642395
9067,0,0.354549,2.525045,1.635706,-121.896973,239.396317,146.257721,0.334484,2.094228,1.807541,99.630486,228.022476,139.536026
9068,0,0.354488,2.524929,1.635903,-121.894150,239.393784,146.259186,0.340044,2.094912,1.812750,99.880974,227.879623,139.435394
9069,0,0.354502,2.524901,1.635768,-121.897163,239.394775,146.260971,0.344829,2.095475,1.817166,100.133430,227.726151,139.325241
9070,0,0.354417,2.524925,1.635703,-121.894997,239.396408,146.260986,0.350784,2.096376,1.822360,100.387733,227.577133,139.218781
9071,0,0.354541,2.525016,1.635722,-121.893143,239.394608,146.264709,0.356147,2.097027,1.827120,100.646980,227.422791,139.100769
9072,0,0.354548,2.524981,1.635792,-121.894661,239.396240,146.269592,0.361751,2.097969,1.831989,100.897858,227.275314,138.986420
9073,0,0.354354,2.524931,1.635854,-121.894463,239.391357,146.265762,0.367809,2.099038,1.836860,101.148582,227.125076,138.871109
9074,0,0.354799,2.524935,1.636231,-121.894264,239.394424,146.269226,0.373606,2.100024,1.841677,101.404335,226.972626,138.755646
9075,0,0.354716,2.525035,1.635883,-121.892670,239.393936,146.270172,0.379441,2.101060,1.846284,101.653824,226.832138,138.649551
9076,0,0.354816,2.524973,1.636026,-121.894028,239.392776,146.271988,0.385746,2.102152,1.851405,101.906136,226.689484,138.546844
9077,0,0.354328,2.524894,1.635767,-121.893005,239.392059,146.266434,0.391148,2.103087,1.856050,102.149490,226.561661,138.446594
9078,0,0.354517,2.524899,1.635806,-121.895164,239.391449,146.269196,0.396713,2.103929,1.861114,102.410789,226.430786,138.344940
9079,0,0.354690,2.524958,1.635846,-121.895218,239.391281,146.265396,0.402517,2.104985,1.865604,102.677940,226.299652,138.250351
9080,0,0.354444,2.524848,1.635855,-121.894669,239.389099,146.261765,0.408622,2.106086,1.870093,102.943382,226.178864,138.154114
9081,0,0.354266,2.524841,1.635720,-121.893265,239.391388,146.254898,0.414750,2.107310,1.874667,103.215126,226.058762,138.047394
9082,0,0.354174,2.524838,1.635685,-121.892311,239.391510,146.257965,0.421184,2.108716,1.878958,103.496994,225.948441,137.925476
9083,0,0.354425,2.524928,1.635802,-121.894737,239.392578,146.258743,0.426891,2.109901,1.882983,103.766624,225.846649,137.810394
9084,0,0.354574,2.524979,1.635893,-121.891159,239.389160,146.249756,0.432635,2.111369,1.886569,104.045753,225.734924,137.681854
9085,0,0.354511,2.524960,1.635791,-121.893433,239.393539,146.251770,0.438661,2.112694,1.890181,104.324280,225.638641,137.562119
9086,0,0.354415,2.525035,1.635648,-121.897026,239.392746,146.247513,0.445457,2.114373,1.894108,104.611130,225.544724,137.434677
9087,0,0.354187,2.524900,1.635577,-121.893723,239.392059,146.240463,0.452195,2.116277,1.897614,104.893845,225.458115,137.320724
9088,0,0.354573,2.524887,1.636029,-121.891174,239.390167,146.234619,0.458264,2.118142,1.900721,105.186119,225.373108,137.207153
9089,0,0.354723,2.525053,1.635854,-121.890038,239.392227,146.240570,0.464198,2.119810,1.904138,105.480476,225.286621,137.101547
9090,0,0.354501,2.524900,1.635943,-121.890808,239.394424,146.242279,0.470802,2.121401,1.907478,105.778084,225.196152,136.996902
9091,0,0.354553,2.524960,1.635801,-121.889572,239.391739,146.239960,0.477319,2.123289,1.910885,106.059464,225.117935,136.912796
9092,0,0.354505,2.524887,1.636020,-121.889290,239.390137,146.240341,0.484241,2.125252,1.914226,106.339661,225.036804,136.827576
9093,0,0.354780,2.525092,1.635853,-121.889122,239.391602,146.242935,0.491380,2.127076,1.917942,106.627029,224.951187,136.751999
9094,0,0.354571,2.524921,1.635711,-121.887703,239.394821,146.251480,0.498406,2.129185,1.921066,106.908699,224.858582,136.683685
9095,0,0.355025,2.525131,1.636095,-121.887772,239.392822,146.251617,0.505439,2.131435,1.924285,107.186890,224.771881,136.627853
9096,0,0.354717,2.524970,1.635866,-121.886482,239.389847,146.253052,0.512574,2.133527,1.927690,107.456535,224.689468,136.582962
9097,0,0.354907,2.525022,1.636378,-121.870186,239.377045,146.244232,0.519895,2.135548,1.931181,107.737061,224.601883,136.536743
9098,0,0.355583,2.525203,1.636772,-121.845253,239.361893,146.241440,0.527200,2.137698,1.934482,108.016403,224.510635,136.495834
9099,0,0.356834,2.525683,1.637933,-121.796188,239.334503,146.233688,0.534900,2.139792,1.938184,108.294617,224.410629,136.450256
9100,0,0.357903,2.525856,1.639629,-121.725899,239.291748,146.210342,0.542111,2.141641,1.941481,108.552788,224.332230,136.446960
9101,0,0.360035,2.526434,1.641898,-121.625626,239.235123,146.165741,0.549711,2.143481,1.945341,108.829384,224.230469,136.436951
9102,0,0.365892,2.528234,1.645979,-121.477623,239.169662,146.119492,0.557285,2.145612,1.948577,109.107956,224.134171,136.424530
9103,0,0.362957,2.524729,1.646928,-121.387756,239.041748,146.097610,0.565246,2.147798,1.952179,109.370026,224.046570,136.438843
9104,0,0.366279,2.528347,1.648807,-121.245331,239.001480,145.990265,0.573338,2.149732,1.956046,109.633308,223.938644,136.410721
9105,0,0.368733,2.528732,1.651131,-121.104897,238.904785,145.908127,0.580857,2.151116,1.960379,109.881508,223.833954,136.372208
9106,0,0.372090,2.529432,1.654254,-120.943260,238.755051,145.782455,0.587083,2.152070,1.964488,110.120613,223.732513,136.303085
9107,0,0.375471,2.530766,1.656992,-120.764618,238.655670,145.676132,0.592624,2.152651,1.968882,110.361603,223.630249,136.207764
9108,0,0.379304,2.531581,1.660743,-120.579666,238.527496,145.569794,0.598095,2.152990,1.973490,110.620041,223.528122,136.072754
9109,0,0.382383,2.532444,1.663903,-120.368233,238.410278,145.443665,0.603547,2.153302,1.977647,110.878677,223.427612,135.908508
9110,0,0.385646,2.533774,1.667127,-120.157265,238.292969,145.310135,0.608332,2.153533,1.981647,111.130264,223.339279,135.732407
9111,0,0.390332,2.534899,1.670844,-119.916740,238.226089,145.180695,0.613460,2.153811,1.985889,111.384277,223.257385,135.511841
9112,0,0.391227,2.536473,1.669476,-119.695152,238.150101,144.998856,0.618789,2.154382,1.989407,111.624229,223.173828,135.280426
9113,0,0.399047,2.536614,1.678905,-119.442635,237.932022,144.910904,0.624740,2.155728,1.991678,111.859024,223.081757,135.047653
9114,0,0.404183,2.537797,1.683622,-119.206886,237.778488,144.780975,0.631217,2.157509,1.993878,112.104630,222.993988,134.815674
9115,0,0.409652,2.539027,1.688132,-118.954636,237.625504,144.640182,0.637996,2.159164,1.996339,112.335381,222.906540,134.618652
9116,0,0.413987,2.539886,1.693219,-118.691414,237.472198,144.478424,0.644271,2.160564,1.999073,112.556328,222.822678,134.445648
9117,0,0.418405,2.541004,1.698070,-118.420532,237.313553,144.324799,0.650636,2.161513,2.002220,112.770645,222.732407,134.280701
9118,0,0.423715,2.541920,1.703603,-118.143425,237.145203,144.150925,0.656655,2.162010,2.006510,112.988129,222.632858,134.129166
9119,0,0.429786,2.543103,1.709338,-117.859703,236.971710,143.978500,0.662704,2.162392,2.010843,113.205132,222.522400,133.983521
9120,0,0.433458,2.543983,1.714188,-117.569748,236.793045,143.794495,0.668600,2.162452,2.015508,113.410667,222.403564,133.857681
9121,0,0.439927,2.545358,1.719816,-117.275749,236.616379,143.609497,0.674368,2.162424,2.020046,113.615509,222.284866,133.753784
9122,0,0.445737,2.546637,1.724841,-116.969368,236.429947,143.403152,0.680488,2.162151,2.024899,113.832954,222.151123,133.634750
9123,0,0.451051,2.547676,1.730998,-116.650650,236.239731,143.183716,0.686436,2.162034,2.029635,114.029282,222.022278,133.504395
9124,0,0.458349,2.548882,1.737707,-116.323883,236.043732,142.954010,0.691802,2.162050,2.033772,114.209091,221.900986,133.376617
9125,0,0.464814,2.550236,1.743520,-116.006485,235.847229,142.730148,0.697431,2.162124,2.037957,114.384964,221.780899,133.228256
9126,0,0.469965,2.551127,1.749571,-115.676331,235.632034,142.489502,0.703242,2.162057,2.042059,114.562325,221.656754,133.062912
9127,0,0.478212,2.552683,1.756450,-115.337570,235.419724,142.241974,0.708860,2.162053,2.046082,114.752251,221.542786,132.883286
9128,0,0.484327,2.553455,1.763258,-115.004044,235.214844,141.979187,0.713847,2.161968,2.049771,114.934021,221.432587,132.683975
9129,0,0.490345,2.554677,1.770091,-114.652603,234.995255,141.718689,0.718896,2.161876,2.053470,115.119957,221.326080,132.469940
9130,0,0.498180,2.555858,1.776714,-114.285683,234.782639,141.448486,0.723526,2.161716,2.056626,115.304283,221.219635,132.248337
9131,0,0.505604,2.557054,1.783579,-113.926949,234.574966,141.182175,0.728103,2.161685,2.059841,115.470802,221.130814,132.028748
9132,0,0.514012,2.558653,1.791130,-113.552399,234.349396,140.892303,0.732963,2.161664,2.063338,115.616150,221.055298,131.826706
9133,0,0.520740,2.559719,1.797457,-113.199898,234.131271,140.610992,0.737017,2.161708,2.066094,115.769112,220.966690,131.625931
9134,0,0.527882,2.560613,1.804454,-112.827934,233.896423,140.304428,0.741543,2.161671,2.069212,115.939339,220.872894,131.436707
9135,0,0.535637,2.561679,1.812095,-112.462463,233.673874,140.007126,0.746967,2.161560,2.073003,116.106186,220.773239,131.265182
9136,0,0.544558,2.563019,1.819516,-112.099281,233.450272,139.716248,0.751735,2.161593,2.076188,116.252975,220.673615,131.111237
9137,0,0.552241,2.563840,1.826792,-111.719269,233.217239,139.398132,0.756896,2.161522,2.080168,116.393005,220.582626,130.971542
9138,0,0.559256,2.564916,1.833733,-111.361214,233.000305,139.092285,0.761777,2.161142,2.083852,116.534561,220.482147,130.850800
9139,0,0.567221,2.565724,1.841279,-111.003799,232.775726,138.776169,0.766703,2.160683,2.087799,116.684006,220.380127,130.732971
9140,0,0.575421,2.566731,1.848868,-110.644424,232.551941,138.448334,0.771434,2.160250,2.091602,116.819054,220.282883,130.619995
9141,0,0.583923,2.567834,1.855794,-110.291817,232.337006,138.133072,0.776209,2.159563,2.095703,116.947136,220.187500,130.506393
9142,0,0.591521,2.568516,1.863323,-109.936905,232.110046,137.795074,0.780477,2.158951,2.099321,117.072052,220.089828,130.371338
9143,0,0.598950,2.569188,1.870899,-109.593613,231.897568,137.460739,0.784968,2.158375,2.103139,117.194160,219.991135,130.231400
9144,0,0.606937,2.570028,1.878134,-109.265755,231.690811,137.136810,0.789326,2.157853,2.106696,117.317535,219.891586,130.074158
9145,0,0.615022,2.570743,1.884851,-108.941284,231.481995,136.813553,0.793428,2.157378,2.109947,117.440704,219.798660,129.907852
9146,0,0.622496,2.571471,1.891342,-108.636093,231.281113,136.495865,0.797280,2.156944,2.112905,117.542732,219.717270,129.743607
9147,0,0.630549,2.572448,1.897822,-108.351341,231.101562,136.194839,0.801399,2.156307,2.116320,117.646744,219.647919,129.565781
9148,0,0.637530,2.572941,1.904279,-108.081894,230.935318,135.882385,0.805196,2.155614,2.119509,117.756104,219.564148,129.380981
9149,0,0.642176,2.573140,1.908953,-107.858391,230.792526,135.613266,0.809011,2.154969,2.122727,117.885849,219.482483,129.194077
9150,0,0.647789,2.573606,1.913099,-107.680214,230.677353,135.371185,0.813560,2.154464,2.126093,118.008141,219.393600,129.018707
9151,0,0.651064,2.574020,1.915451,-107.544655,230.590317,135.174072,0.817201,2.153978,2.129317,118.107948,219.320633,128.842926
9152,0,0.653153,2.574170,1.917321,-107.449150,230.529022,135.017822,0.821416,2.153514,2.132605,118.201607,219.247787,128.683090
9153,0,0.654853,2.574464,1.918654,-107.372154,230.476578,134.900146,0.825028,2.152883,2.135788,118.282486,219.174866,128.552246
9154,0,0.655364,2.574772,1.918989,-107.310028,230.452454,134.833939,0.829256,2.152041,2.139486,118.370644,219.096359,128.416641
9155,0,0.656393,2.575000,1.919823,-107.258141,230.431503,134.801895,0.833527,2.151310,2.143058,118.477684,219.014481,128.299988
9156,0,0.656645,2.575160,1.919823,-107.229164,230.425690,134.797806,0.838072,2.150526,2.147008,118.592094,218.934448,128.182785
9157,0,0.656909,2.575380,1.919642,-107.236702,230.435333,134.837769,0.842787,2.149853,2.150968,118.698189,218.847260,128.060333
9158,0,0.656413,2.575207,1.919193,-107.282494,230.465012,134.902969,0.847252,2.149042,2.154884,118.804581,218.762405,127.926109
9159,0,0.655825,2.575000,1.918296,-107.351265,230.514145,134.996307,0.851448,2.148506,2.158199,118.901596,218.684601,127.790611
9160,0,0.654503,2.574901,1.916563,-107.444176,230.567413,135.117477,0.855415,2.147884,2.161507,119.021049,218.607910,127.641319
9161,0,0.651699,2.574449,1.914833,-107.539742,230.622452,135.259720,0.858912,2.147598,2.163908,119.137611,218.523376,127.475647
9162,0,0.648212,2.574132,1.912434,-107.615036,230.672592,135.415070,0.863237,2.147257,2.166801,119.258598,218.451340,127.313850
9163,0,0.644669,2.573672,1.910695,-107.691628,230.719467,135.556671,0.866912,2.147081,2.168880,119.353828,218.395737,127.150070
9164,0,0.641683,2.573591,1.908960,-107.772537,230.781448,135.709213,0.870428,2.146898,2.171213,119.436592,218.352798,126.982719
9165,0,0.639072,2.573062,1.907258,-107.866997,230.835281,135.844879,0.873732,2.146435,2.173595,119.512047,218.319000,126.813736
9166,0,0.637383,2.572662,1.905941,-107.965462,230.897202,135.977432,0.877220,2.145907,2.175832,119.601433,218.272552,126.651924
9167,0,0.636252,2.572337,1.904898,-108.078850,230.948334,136.112473,0.880688,2.145400,2.178257,119.705734,218.218063,126.504707
9168,0,0.634238,2.572186,1.903005,-108.201324,231.002823,136.238190,0.884707,2.145182,2.180510,119.816635,218.150070,126.354485
9169,0,0.632274,2.571746,1.901346,-108.310654,231.055923,136.354095,0.888303,2.145116,2.182717,119.931946,218.087296,126.208260
9170,0,0.629603,2.571529,1.898919,-108.395470,231.106018,136.472610,0.891886,2.145036,2.184992,120.029762,218.025574,126.073807
9171,0,0.625966,2.570808,1.897038,-108.480240,231.150116,136.578964,0.895295,2.144623,2.187319,120.107216,217.969757,125.955063
9172,0,0.622986,2.570407,1.895065,-108.555168,231.193481,136.673920,0.898467,2.144186,2.189826,120.200531,217.906494,125.838654
9173,0,0.619991,2.570051,1.893465,-108.642265,231.237091,136.759430,0.902201,2.143713,2.192386,120.292374,217.838135,125.730766
9174,0,0.617770,2.569810,1.891586,-108.728371,231.277679,136.842377,0.905945,2.143432,2.194700,120.391953,217.767242,125.619171
9175,0,0.616334,2.569544,1.890155,-108.823456,231.331711,136.919922,0.909521,2.143296,2.196783,120.475319,217.701385,125.520096
9176,0,0.614604,2.569097,1.888794,-108.915184,231.379395,136.983536,0.912726,2.142914,2.199028,120.542809,217.644913,125.409927
9177,0,0.613905,2.568930,1.887917,-108.987640,231.427338,137.046600,0.915399,2.142184,2.201745,120.605690,217.601013,125.299004
9178,0,0.612706,2.568834,1.886935,-109.048248,231.466553,137.099869,0.918223,2.141248,2.204398,120.668587,217.548111,125.183327
9179,0,0.611101,2.568655,1.885923,-109.096359,231.488998,137.140976,0.921288,2.140486,2.206713,120.745750,217.497849,125.069870
9180,0,0.609785,2.568450,1.885172,-109.119102,231.505615,137.172882,0.924485,2.140031,2.208717,120.829613,217.435165,124.953293
9181,0,0.609244,2.568241,1.884646,-109.128090,231.509552,137.192383,0.927593,2.139961,2.210726,120.905457,217.382095,124.837883
9182,0,0.609381,2.568458,1.884400,-109.117325,231.501236,137.196335,0.930414,2.139934,2.212403,120.980133,217.333115,124.712227
9183,0,0.610184,2.568573,1.885082,-109.081161,231.471329,137.166153,0.933014,2.139421,2.214600,121.035789,217.303894,124.598808
9184,0,0.612205,2.568897,1.886158,-109.008293,231.426025,137.120102,0.935560,2.138829,2.216777,121.098351,217.277908,124.490112
9185,0,0.614460,2.568979,1.888712,-108.902390,231.365662,137.044113,0.938229,2.138361,2.218549,121.173523,217.245193,124.388130
9186,0,0.617632,2.569423,1.891733,-108.765213,231.284775,136.945343,0.941649,2.138126,2.220469,121.261467,217.210922,124.306129
9187,0,0.622534,2.569851,1.895637,-108.601654,231.187271,136.825317,0.944771,2.138297,2.222000,121.348221,217.171829,124.219521
9188,0,0.627847,2.570435,1.899832,-108.423859,231.082184,136.694321,0.948265,2.138338,2.223781,121.433731,217.141785,124.142952
9189,0,0.632209,2.570853,1.903488,-108.242012,230.972290,136.548569,0.951402,2.138363,2.225418,121.519943,217.114960,124.059059
9190,0,0.636879,2.571176,1.907776,-108.062813,230.859665,136.401352,0.954295,2.138202,2.226802,121.605133,217.095139,123.988686
9191,0,0.640854,2.571505,1.911452,-107.885162,230.747818,136.246185,0.957480,2.137946,2.228640,121.679054,217.080139,123.901009
9192,0,0.645082,2.572056,1.914977,-107.712151,230.642273,136.085983,0.960402,2.137964,2.229789,121.754852,217.074844,123.825439
9193,0,0.648485,2.572068,1.918490,-107.549477,230.538589,135.927170,0.963325,2.138121,2.231078,121.820732,217.070404,123.756142
9194,0,0.652672,2.572213,1.922542,-107.385437,230.433502,135.756836,0.966096,2.138577,2.232026,121.865395,217.076736,123.703476
9195,0,0.655934,2.572257,1.925930,-107.231262,230.329636,135.587814,0.968626,2.139091,2.232822,121.906448,217.074646,123.646591
9196,0,0.659250,2.572071,1.929924,-107.084038,230.227478,135.415680,0.970993,2.139208,2.233802,121.936737,217.068817,123.609871
9197,0,0.663322,2.572299,1.933593,-106.937584,230.135361,135.245926,0.972824,2.139164,2.234664,121.973778,217.056610,123.580994
9198,0,0.667387,2.572545,1.936947,-106.797424,230.039429,135.071426,0.974135,2.138911,2.235818,122.008583,217.039215,123.563583
9199,0,0.671320,2.572514,1.940437,-106.657761,229.947113,134.905197,0.974676,2.138487,2.236665,122.017296,217.017441,123.556374
9200,0,0.674991,2.572697,1.943065,-106.516602,229.857269,134.740402,0.975040,2.137761,2.237737,122.020920,216.991104,123.550102
9201,0,0.678975,2.572829,1.946517,-106.370216,229.758194,134.567078,0.975388,2.136981,2.238969,122.003639,216.967529,123.535492
9202,0,0.683015,2.573240,1.950578,-106.203148,229.652344,134.387726,0.975250,2.136217,2.240023,121.986702,216.938568,123.520790
9203,0,0.686883,2.573485,1.954343,-106.019402,229.531876,134.202621,0.974971,2.135485,2.241018,121.957466,216.907669,123.506386
9204,0,0.692012,2.573671,1.958761,-105.808990,229.400528,133.994705,0.974303,2.134825,2.241755,121.923912,216.880707,123.477280
9205,0,0.699241,2.574112,1.964113,-105.573196,229.258484,133.767593,0.973567,2.133931,2.242643,121.890945,216.859924,123.450218
9206,0,0.705126,2.574130,1.970200,-105.339165,229.113312,133.528061,0.972881,2.133396,2.243071,121.857224,216.840714,123.421707
9207,0,0.711938,2.574147,1.976687,-105.108604,228.970200,133.284485,0.972016,2.132790,2.243425,121.826057,216.826431,123.401909
9208,0,0.718263,2.574035,1.982499,-104.889511,228.833878,133.057556,0.971198,2.132339,2.243661,121.800499,216.821320,123.384605
9209,0,0.724819,2.574067,1.988149,-104.669090,228.691711,132.824615,0.970625,2.131952,2.243760,121.776276,216.818497,123.371071
9210,0,0.730291,2.574018,1.993212,-104.455307,228.560104,132.609314,0.970206,2.131918,2.243580,121.763931,216.813568,123.363693
9211,0,0.734925,2.573983,1.997870,-104.249214,228.426346,132.387054,0.970364,2.132055,2.243522,121.756317,216.815018,123.359589
9212,0,0.740610,2.574069,2.002135,-104.043610,228.290039,132.169479,0.970181,2.132270,2.243095,121.758369,216.808823,123.359810
9213,0,0.746965,2.574394,2.006914,-103.841293,228.161713,131.967911,0.970541,2.132587,2.242824,121.760620,216.815781,123.382439
9214,0,0.750874,2.574181,2.011452,-103.656319,228.040497,131.760910,0.971158,2.132812,2.242664,121.762558,216.817841,123.400452
9215,0,0.755263,2.574127,2.016308,-103.482475,227.926331,131.570053,0.971330,2.133046,2.242528,121.774261,216.822906,123.416893
9216,0,0.759858,2.573793,2.021193,-103.322235,227.822083,131.388153,0.971735,2.133067,2.242687,121.781120,216.823135,123.444702
9217,0,0.763940,2.573380,2.025595,-103.173447,227.722458,131.207687,0.971762,2.133114,2.242600,121.794998,216.823502,123.456223
9218,0,0.769068,2.573131,2.029559,-103.023567,227.629303,131.042007,0.971982,2.133044,2.242877,121.809921,216.823624,123.460419
9219,0,0.773829,2.572935,2.032917,-102.888138,227.533768,130.888748,0.972002,2.132929,2.243001,121.821068,216.828400,123.465477
9220,0,0.777445,2.572729,2.036118,-102.765167,227.447662,130.737915,0.972065,2.132879,2.243041,121.837036,216.832123,123.459625
9221,0,0.780085,2.572666,2.038843,-102.664642,227.374725,130.612473,0.972277,2.132897,2.243092,121.851921,216.838455,123.450752
9222,0,0.782044,2.572629,2.040855,-102.592178,227.314468,130.505081,0.972570,2.132880,2.243245,121.872032,216.845016,123.438065
9223,0,0.783546,2.572375,2.042322,-102.553207,227.274139,130.418610,0.972937,2.133057,2.243278,121.901443,216.851456,123.422974
9224,0,0.783911,2.572220,2.042571,-102.571365,227.270828,130.384750,0.974122,2.133463,2.243191,121.921532,216.861557,123.415733
9225,0,0.783407,2.572010,2.041825,-102.632980,227.288895,130.382080,0.974976,2.134300,2.242636,121.945412,216.872055,123.416946
9226,0,0.781243,2.571839,2.039919,-102.725388,227.330322,130.423248,0.976461,2.135002,2.242594,121.974937,216.884827,123.413467
9227,0,0.777227,2.571856,2.036754,-102.838203,227.386688,130.487305,0.977364,2.135569,2.242450,122.002831,216.890030,123.429756
9228,0,0.772619,2.571994,2.033246,-102.948677,227.444733,130.582077,0.978958,2.135756,2.242987,122.031563,216.892517,123.441422
9229,0,0.767428,2.571878,2.030202,-103.041779,227.516220,130.671051,0.979994,2.135888,2.243421,122.053497,216.894958,123.461609
9230,0,0.762304,2.571670,2.027599,-103.155251,227.595901,130.779343,0.980769,2.135879,2.243744,122.076767,216.883621,123.483818
9231,0,0.757745,2.571327,2.024977,-103.282333,227.680679,130.895416,0.981235,2.135557,2.244479,122.099411,216.872269,123.497459
9232,0,0.753975,2.570975,2.022162,-103.427269,227.770294,131.019089,0.981274,2.135259,2.244940,122.107544,216.844284,123.492172
9233,0,0.751236,2.570954,2.019100,-103.580208,227.862183,131.151886,0.981467,2.134859,2.245300,122.110565,216.826889,123.493195
9234,0,0.748580,2.571076,2.015700,-103.740906,227.956757,131.298569,0.981354,2.134479,2.245912,122.099739,216.810165,123.486282
9235,0,0.745714,2.571393,2.012053,-103.894386,228.047043,131.450333,0.980715,2.134011,2.246391,122.083725,216.794037,123.473373
9236,0,0.741076,2.571303,2.008017,-104.032288,228.136017,131.608795,0.980035,2.133383,2.246899,122.063065,216.780579,123.450050
9237,0,0.736481,2.571594,2.003566,-104.161064,228.225708,131.787628,0.979205,2.132740,2.247329,122.041519,216.767349,123.427689
9238,0,0.731226,2.571592,1.999641,-104.287750,228.316559,131.966187,0.978037,2.132141,2.247583,122.021759,216.765472,123.409492
9239,0,0.726846,2.571599,1.996039,-104.421585,228.410446,132.151886,0.976798,2.131753,2.247650,122.005356,216.754257,123.399689
9240,0,0.723711,2.571749,1.992209,-104.559128,228.505615,132.339005,0.976426,2.131283,2.247900,121.991531,216.748672,123.391815
9241,0,0.720890,2.571724,1.989585,-104.690849,228.591248,132.515167,0.976028,2.131233,2.247693,121.982018,216.751480,123.389999
9242,0,0.718540,2.572006,1.986834,-104.813148,228.671677,132.689819,0.975886,2.131286,2.247618,121.977592,216.756287,123.396973
9243,0,0.716507,2.572014,1.984790,-104.890244,228.725784,132.845688,0.975948,2.131529,2.247197,121.980423,216.759109,123.411636
9244,0,0.715443,2.572317,1.983943,-104.912117,228.752258,132.976257,0.975970,2.131874,2.246811,121.983551,216.768326,123.429153
9245,0,0.715290,2.572521,1.983928,-104.898987,228.755035,133.079620,0.976616,2.132271,2.246590,122.005890,216.775589,123.442574
9246,0,0.716545,2.572480,1.984873,-104.854927,228.740616,133.161865,0.977410,2.132715,2.246540,122.023834,216.785889,123.459953
9247,0,0.718552,2.572425,1.986048,-104.797676,228.708939,133.231155,0.978140,2.133074,2.246383,122.039230,216.798477,123.482262
9248,0,0.721420,2.572786,1.987754,-104.737526,228.666656,133.293961,0.978958,2.133411,2.246191,122.060036,216.801620,123.490143
9249,0,0.723328,2.573016,1.989295,-104.688080,228.637283,133.361084,0.979537,2.133769,2.245996,122.074181,216.808075,123.502441
9250,0,0.725469,2.573025,1.991108,-104.646759,228.608978,133.425461,0.980136,2.134061,2.246041,122.080818,216.815125,123.511742
9251,0,0.726956,2.572942,1.992426,-104.591225,228.585464,133.491318,0.980764,2.134177,2.246170,122.089066,216.821930,123.500145
9252,0,0.728313,2.572762,1.994173,-104.532532,228.558395,133.562347,0.981009,2.134341,2.246209,122.091812,216.822968,123.493790
9253,0,0.728756,2.572623,1.995218,-104.481552,228.527267,133.628403,0.981254,2.134312,2.246354,122.088882,216.825806,123.486343
9254,0,0.729246,2.572582,1.995920,-104.433464,228.500778,133.696457,0.981415,2.134166,2.246700,122.085426,216.818481,123.466454
9255,0,0.730029,2.572506,1.996941,-104.395874,228.468567,133.759125,0.981822,2.133896,2.247265,122.080765,216.811508,123.446945
9256,0,0.731182,2.572806,1.997414,-104.370354,228.445374,133.831985,0.981938,2.133546,2.247842,122.075851,216.807877,123.439339
9257,0,0.732292,2.572783,1.998364,-104.355019,228.427094,133.889435,0.982306,2.133123,2.248583,122.074059,216.801819,123.418587
9258,0,0.733214,2.572408,1.999719,-104.340469,228.419205,133.951920,0.982259,2.132754,2.248957,122.072884,216.790253,123.409042
9259,0,0.733828,2.572109,2.000554,-104.324776,228.422943,134.013733,0.982339,2.132442,2.249560,122.072014,216.785828,123.402618
9260,0,0.734249,2.571818,2.001808,-104.313148,228.416733,134.067154,0.982859,2.132099,2.250407,122.072807,216.774216,123.392235
9261,0,0.734085,2.571643,2.001992,-104.306084,228.409607,134.125687,0.983412,2.131860,2.250875,122.073799,216.773041,123.387405
9262,0,0.734445,2.571600,2.002159,-104.299156,228.399292,134.172821,0.983944,2.131688,2.251480,122.079353,216.761398,123.381798
9263,0,0.733841,2.571602,2.001996,-104.303871,228.385849,134.217941,0.985006,2.131524,2.252282,122.089325,216.747208,123.363037
9264,0,0.734037,2.571634,2.002222,-104.311996,228.377594,134.265457,0.985904,2.131392,2.252997,122.092072,216.745667,123.354141
9265,0,0.733369,2.571236,2.002121,-104.324913,228.374008,134.309158,0.986767,2.131237,2.253821,122.104584,216.737137,123.332466
9266,0,0.732926,2.570758,2.002351,-104.348030,228.380463,134.344589,0.987628,2.130912,2.254874,122.127235,216.725525,123.304398
9267,0,0.732662,2.570550,2.002664,-104.370110,228.393173,134.387634,0.988506,2.130735,2.255649,122.149635,216.710373,123.285820
